m1 m2 chi_1 chi_2 distance inclination ra dec psi phi_c tc
7.155196618746053616e+01 6.154187507324917306e+01 5.598425547106864464e-01 3.682169114030518497e-01 2.292080568549449424e+02 1.653020832233683013e+00 4.855174087511165304e+00 -9.965375037572603567e-01 1.736667185806127778e+00 1.225485494886264126e+00 3.985396566392219952e+00
6.810627415598072787e+01 6.483833620677665976e+01 6.314990439653185295e-01 2.835433738645407598e-01 2.772196953524695004e+02 1.556516091691694026e+00 5.038812774849082743e+00 -9.721775162850293528e-01 1.522771062695421618e+00 1.231574003649749116e+00 3.986776048054190724e+00
7.082331626428243965e+01 6.207403239942528472e+01 5.168454445688972498e-01 3.443246472757347520e-01 2.868154268708163954e+02 1.601755991443588822e+00 4.833534171825395021e+00 -1.006793342271573133e+00 1.659239525840002338e+00 1.284317387811656497e+00 3.985195029847660386e+00
6.983715639398002395e+01 6.358593632986592326e+01 7.769048113695568025e-01 2.873162632833592967e-01 2.492039271837025183e+02 1.632865553746412735e+00 5.473607288023756290e+00 -8.984916075598315954e-01 1.090093850082821225e+00 9.750084928768303350e-01 3.991374071625002795e+00
7.068146422589724409e+01 6.222322201878705528e+01 6.401715759751146484e-01 3.016798619577051865e-01 2.354386179907369296e+02 1.613642343370981669e+00 5.001141239486806889e+00 -9.861778535047786010e-01 1.574497304827391142e+00 1.322290368399283933e+00 3.986501695261540412e+00
6.889230684378480873e+01 6.389905803143015817e+01 5.588764346398262806e-01 3.297835377997669348e-01 2.606017655756527915e+02 1.613056896435151266e+00 4.954222444618364918e+00 -1.001933682181435081e+00 1.584620486537958950e+00 1.350384413780209236e+00 3.986128773046806906e+00
6.877500183672626122e+01 6.407754711754670041e+01 7.551493588561628556e-01 1.883264321066641378e-01 2.685996242052991647e+02 1.538886436225657794e+00 5.047452368878985851e+00 -9.732304400168703129e-01 1.495496997559785601e+00 1.298864502594402115e+00 3.986906801059963978e+00
7.066859607103494056e+01 6.225328846455510501e+01 5.480514691004744199e-01 3.753577208652870700e-01 2.334890952128558013e+02 1.689804543589795705e+00 4.924481361231198839e+00 -1.013317517034614923e+00 1.641296715061834721e+00 1.323310228177262182e+00 3.985958221828356685e+00
6.847679149485766459e+01 6.468615967490393359e+01 7.369350149629025903e-01 3.355280651169623707e-01 2.262796086374240190e+02 1.628631820507817407e+00 4.929853204074355233e+00 -9.969055365908747746e-01 1.643441139833267561e+00 1.167053127927822009e+00 3.985934545385823036e+00
7.176689882814835642e+01 6.072456087075535436e+01 4.874081231488209820e-01 2.867063167307793980e-01 2.729169864358849509e+02 1.587760761085486250e+00 4.958950068248500820e+00 -9.515312478159081433e-01 1.619950556606980951e+00 1.582563083530470260e+00 3.986135495836123699e+00
7.044926861669085838e+01 6.220009129307653950e+01 5.489909902133769393e-01 3.648054585966282182e-01 2.742086739343812383e+02 1.641863993361506902e+00 4.740448189997043649e+00 -1.000413396173191805e+00 1.802550338437505895e+00 1.485729012468478771e+00 3.984637707804347784e+00
7.077770506085207103e+01 6.236236636054854188e+01 6.788871260300296528e-01 2.549829449905849366e-01 2.445710714829241681e+02 1.564570239283975983e+00 4.433153349117083586e+00 -9.424143717232942308e-01 2.098683196475020107e+00 1.119993560306360880e+00 3.982509552317416102e+00
7.163339891773321710e+01 6.095815496606230255e+01 4.620182528000694733e-01 3.763908203819388842e-01 2.064344375316295270e+02 1.635584141322605989e+00 4.360771414530142387e+00 -9.118518244897991787e-01 2.215282900581169390e+00 1.592450327940689414e+00 3.981985205258312455e+00
7.129515091137956517e+01 6.181357546297292060e+01 6.672436311347412774e-01 2.936725182877374940e-01 2.943344370456549655e+02 1.644906736509652134e+00 5.194891239093974100e+00 -9.649884429915098760e-01 1.314082286804706179e+00 1.202933601593516588e+00 3.988248117785487157e+00
6.982791005789898975e+01 6.330049151077917458e+01 5.839222301556236117e-01 3.811721432982914104e-01 2.888742008927868028e+02 1.633921731711814651e+00 4.887811317835725866e+00 -1.004521019188612474e+00 1.633036220762705826e+00 1.132961977066120118e+00 3.985677833125574665e+00
6.755568722346758648e+01 6.500263692407469307e+01 7.142631620914674517e-01 2.825709877323362984e-01 2.509781314185618442e+02 1.596520087002750499e+00 5.363758361986297629e+00 -9.552109410289288949e-01 1.194816143802983399e+00 1.514831220886120988e+00 3.989977183737962729e+00
7.130621121683935826e+01 6.172400840198664440e+01 6.447184185265874001e-01 3.310873443212238865e-01 2.777866420763675137e+02 1.699920685980202739e+00 4.959387773629842400e+00 -1.005337559194278585e+00 1.600284705338516078e+00 1.326308187220954782e+00 3.986225499615163592e+00
7.138873595156751151e+01 6.142808629670616227e+01 6.078194142561663682e-01 3.044684636033447300e-01 2.777178170168269276e+02 1.652891965267227148e+00 5.046564964849993729e+00 -1.019466650254317264e+00 1.465049427463766873e+00 1.383192960591187459e+00 3.986927125516738002e+00
7.158049332824694488e+01 6.141823204198740171e+01 6.688467597317914182e-01 2.713671636803674514e-01 2.783502755614840112e+02 1.577906630902237151e+00 4.915132604265254557e+00 -9.634086689431419215e-01 1.658047175796506956e+00 1.249840370701731596e+00 3.985772441070128291e+00
7.039537367431908876e+01 6.283196659629911807e+01 7.177770276566317609e-01 2.727833100410233524e-01 2.975607239754530156e+02 1.537220124479589556e+00 4.599769489513624521e+00 -9.350336176156800461e-01 1.920975639905158738e+00 1.092299665540595877e+00 3.983385068004889451e+00
7.269452236216162078e+01 6.021749325870220559e+01 5.222336511402263515e-01 3.799667849329826930e-01 2.861605800413497604e+02 1.687517614824870504e+00 4.803365651959341065e+00 -9.963111180480479501e-01 1.703443519709400666e+00 1.398548834821087716e+00 3.984942037921691327e+00
7.042658731500168301e+01 6.248291383204954030e+01 5.660581971654459199e-01 3.161022159800846998e-01 2.015050329580376740e+02 1.620408103006078182e+00 5.442576008501202267e+00 -9.123395629400002926e-01 1.206480493554923594e+00 1.292040228518878564e+00 3.990968409121224525e+00
6.746410096545255897e+01 6.508702680260061868e+01 6.514003211103219781e-01 2.858546362094390170e-01 2.209093511773932903e+02 1.561295389103029452e+00 5.008128518143858621e+00 -9.847375406413857446e-01 1.609602644099025204e+00 1.503444777147009193e+00 3.986510470403394013e+00
7.071720575918804741e+01 6.215727314745850407e+01 7.782887585607559666e-01 1.523535802747958412e-01 2.708633348630686442e+02 1.524753670574930275e+00 5.023709639980672215e+00 -1.004025024395512222e+00 1.538119815602144724e+00 1.345578850435007245e+00 3.986683482280498403e+00
7.028278475365350175e+01 6.288327467223607670e+01 6.777162201358489790e-01 2.683950690681301543e-01 2.668148750075575890e+02 1.583055842095343557e+00 4.779633081234420544e+00 -9.637016932489728127e-01 1.760372595908238802e+00 1.149056840367991050e+00 3.984655303898091194e+00
6.921426433300791814e+01 6.326847164221769759e+01 5.279907621559510877e-01 3.617756766414013114e-01 1.714473156182689877e+02 1.606403025301047505e+00 4.303416131005221246e+00 -8.877616180085046160e-01 2.291619159216785828e+00 1.655088016262088013e+00 3.981630479667479960e+00
7.204085278499314882e+01 6.074166237820870862e+01 5.020292213035264517e-01 3.601144357128711060e-01 2.509009085347799157e+02 1.660029643400068977e+00 4.992445303549391866e+00 -1.023949752994260276e+00 1.570880817614378033e+00 1.465329794381977857e+00 3.986465474142237397e+00
7.093322720216737309e+01 6.172678963042421429e+01 5.606892573578113881e-01 3.297199416143130613e-01 2.546725236552122169e+02 1.651106737462292529e+00 5.203795127409258647e+00 -9.899497725206518606e-01 1.354868454905666431e+00 1.512906115781017080e+00 3.988299122449189049e+00
7.092012400470864009e+01 6.166482728262430868e+01 5.094972301855410501e-01 3.473773628735505881e-01 2.307035170503457664e+02 1.622504105304900524e+00 5.291276435085316088e+00 -9.631078723619740378e-01 1.331779636165516534e+00 1.532163249448256881e+00 3.989178801523166396e+00
7.145033123150010113e+01 6.118656297827839552e+01 5.709395871386800936e-01 3.381476372573552491e-01 1.644641606899821795e+02 1.632809232176317904e+00 4.324147166980159440e+00 -9.109883710434154569e-01 2.274496750701058723e+00 1.587352687250450423e+00 3.981867077619995587e+00
7.124557457113392900e+01 6.182112501782560798e+01 6.573495125907560244e-01 2.951778130811618106e-01 2.629889687454005411e+02 1.611734086054476878e+00 4.491688066404886825e+00 -9.288896034747062824e-01 2.034631714722984430e+00 1.305345332617941390e+00 3.982614650844252591e+00
7.070314375162678289e+01 6.208816255893471947e+01 4.910525411907943338e-01 4.071088443064082574e-01 2.767273925198830966e+02 1.638818479764307279e+00 5.012562544243711393e+00 -1.001811872351034971e+00 1.540824764029417926e+00 1.405941656745206769e+00 3.986631808238051633e+00
6.895886187318072302e+01 6.359387064542345058e+01 6.552040971581316597e-01 3.168932772686611776e-01 1.874369211064787351e+02 1.627786627194757862e+00 4.304171377882721750e+00 -9.039784077271981744e-01 2.259791809034836341e+00 1.624381274600621872e+00 3.981798891014238784e+00
7.126426786961930304e+01 6.179135440892606113e+01 5.603578328021500132e-01 3.832818230730437037e-01 2.856044174556711823e+02 1.655028454483569611e+00 5.028963045868816373e+00 -9.676493214309249691e-01 1.519730581043990281e+00 1.274316785479910674e+00 3.986657938540518309e+00
7.200976612292743084e+01 6.085202884208622010e+01 5.967986682619107475e-01 3.274782991561133172e-01 2.247803515471091202e+02 1.644292094260414006e+00 4.458611204558037500e+00 -9.830528056249421276e-01 2.096294407915506586e+00 1.350046778530691105e+00 3.982949603431479524e+00
7.095278360904681847e+01 6.209737018357456151e+01 6.329515268741140455e-01 3.057212474748057240e-01 2.291467108712627407e+02 1.566874540892246648e+00 4.671208458098808691e+00 -9.351325005076310815e-01 1.921022024638679992e+00 1.158127877017647744e+00 3.983839000697608324e+00
7.245955273279730591e+01 6.041377561520236839e+01 4.804762007930177270e-01 3.595887335005348295e-01 2.575432471067994697e+02 1.582473550370067317e+00 5.145631553718634343e+00 -9.822864776459552250e-01 1.408859153567204370e+00 1.302420236089039784e+00 3.987754362766029015e+00
7.340326305877916013e+01 5.947430608004660257e+01 4.794920352785813078e-01 3.453545828355148450e-01 2.424688111620258724e+02 1.621617199159040679e+00 5.255722801441947034e+00 -9.854581807497670987e-01 1.347170718205159545e+00 1.309095458370913123e+00 3.988903614094404304e+00
7.056393173400739727e+01 6.221999581589492578e+01 6.572481105563811044e-01 3.082752942614635505e-01 2.782452608012137603e+02 1.603439457132452395e+00 4.360095563230731663e+00 -8.805964327315380924e-01 2.138409644429693390e+00 1.412671039222649583e+00 3.981806025865740395e+00
7.041421004326487321e+01 6.217744627798416701e+01 5.703119140642908258e-01 2.674731584977660392e-01 2.765111482273293859e+02 1.597888156431731099e+00 4.335254443949838610e+00 -9.028763137859795451e-01 2.182938914101776540e+00 1.491100399583049407e+00 3.981848020703590230e+00
7.192130883923609019e+01 6.112183648692057858e+01 5.982439165168782491e-01 3.186879190334417356e-01 2.261786135453075417e+02 1.660150227797982492e+00 4.954864284514440165e+00 -1.002332972211526174e+00 1.627133541144392570e+00 1.316817791520299652e+00 3.986124581026587954e+00
7.244352371884360764e+01 6.066721565617324075e+01 6.436856458355939559e-01 3.099025983659317030e-01 2.602264691530459118e+02 1.623788163393594886e+00 5.270389445895435010e+00 -9.431457165944769905e-01 1.314035537265108911e+00 1.181504249080780999e+00 3.989052419781982994e+00
7.119367585913369112e+01 6.148536412912719840e+01 5.430726960487880506e-01 3.515259516402057249e-01 2.808328149207024467e+02 1.714134774133289740e+00 4.804770141953216722e+00 -1.014767676597832624e+00 1.757691697001729336e+00 1.601336392757219063e+00 3.985041795266394793e+00
7.088747329181863677e+01 6.197616988242299385e+01 4.776710169857778521e-01 3.358516827024091156e-01 2.449737297114493515e+02 1.571888063717108208e+00 5.048816722823461056e+00 -9.942239579068342659e-01 1.527901800645154795e+00 1.293048652918045160e+00 3.986944014850192008e+00
6.974473526212591423e+01 6.292375060689752786e+01 6.855356885924255295e-01 1.856428262426512710e-01 2.719114580848448668e+02 1.579043090937621407e+00 5.055488778777445624e+00 -9.921013456300257216e-01 1.508445694874495979e+00 1.462567062101296500e+00 3.987032811857315728e+00
7.002190261787400516e+01 6.347823470649223054e+01 7.165642759827463015e-01 3.397533305571832085e-01 2.011230668031026028e+02 1.612388350016179750e+00 4.512369635974734727e+00 -9.900689204363003482e-01 2.059193893069031223e+00 9.279234355638473764e-01 3.983165003221648348e+00
7.121745429536026961e+01 6.176010415135155540e+01 6.303007722945498381e-01 2.773444314919539244e-01 2.297439878810400273e+02 1.581426193753743714e+00 5.162515214795428520e+00 -1.005312422402816708e+00 1.407071051087819047e+00 1.270311218250425700e+00 3.987885299169411812e+00
7.300935842322715530e+01 5.980877893858978211e+01 4.963575371741618669e-01 3.597289610783804270e-01 2.963108518763727375e+02 1.720682123901613236e+00 5.084411312839913322e+00 -9.989035261134193711e-01 1.449302267646709108e+00 1.475661056315966890e+00 3.987205488572547196e+00
6.798995694186211836e+01 6.484705273575309548e+01 6.533706413427859960e-01 3.201018528486899717e-01 2.465784603403869824e+02 1.660240895322753651e+00 5.342864598799820008e+00 -1.051139346967579380e+00 1.207713920233582261e+00 1.295182514287348541e+00 3.989572748335052932e+00
6.976533191246974752e+01 6.342599167663082227e+01 6.792833113717761107e-01 2.980340580373460058e-01 2.729289641348560167e+02 1.622094621946659432e+00 5.303983852647197850e+00 -9.426599582266713684e-01 1.268093289003789037e+00 1.051661204266931549e+00 3.989439020689382609e+00
7.164959461555811515e+01 6.118072093973154324e+01 7.079786832332148894e-01 2.509421389018526849e-01 2.140008809376094234e+02 1.574368830805674246e+00 5.037215027812636414e+00 -9.820092612144033506e-01 1.576617045438563069e+00 1.380509508353014114e+00 3.986884590659301342e+00
7.014143879700483808e+01 6.274909354124906713e+01 5.878174377177020071e-01 3.283689543349108120e-01 2.520171227269940744e+02 1.589556001422472553e+00 4.302956559527793878e+00 -8.383059941098209844e-01 2.207004837502236416e+00 1.355595915327905798e+00 3.981320474800063014e+00
6.738595690353547241e+01 6.565824456136888898e+01 6.566803277938690897e-01 3.007302165326027343e-01 3.180327287596244332e+02 1.618987950334078718e+00 4.769131477845098388e+00 -1.022860909592746337e+00 1.682295415450535847e+00 1.191043449387042541e+00 3.984933039217413597e+00
7.068698831066666344e+01 6.266827857111048417e+01 5.969373723609515681e-01 3.788366752184486042e-01 2.811435705334099566e+02 1.650306370956273749e+00 4.905177553341214747e+00 -1.005195994183546215e+00 1.596421110648775565e+00 1.028770740398248229e+00 3.985796058689112353e+00
7.003015650824532656e+01 6.330553077584234956e+01 7.237345466856168752e-01 2.693131297944797442e-01 3.043721526350004183e+02 1.589526026563603756e+00 4.448243277723558542e+00 -9.419988121081173116e-01 2.033043001312242470e+00 1.086562666246580822e+00 3.982567399841423494e+00
7.103564738202480555e+01 6.186234538969830510e+01 6.184652203548395288e-01 2.415012818542199291e-01 2.364049928406892036e+02 1.536191510054083942e+00 5.237093906178251324e+00 -9.701157970401050878e-01 1.375483404385042130e+00 1.277588102530340386e+00 3.988696702346567147e+00
7.191309446060972732e+01 6.119574335759729422e+01 5.161832616760663184e-01 3.395467116713669076e-01 2.899630621322296520e+02 1.612305876920246295e+00 4.509320206346258075e+00 -9.617351167063787898e-01 2.000921925889731057e+00 1.152234321872223521e+00 3.982954224651699349e+00
7.013811242846750815e+01 6.282963627210755675e+01 6.434705901528817718e-01 3.376813470375388815e-01 1.988526497527428489e+02 1.687239534026764742e+00 5.459354508207918677e+00 -1.034068518793903602e+00 1.143490126717462640e+00 1.311135271242626743e+00 3.990675178208131335e+00
6.991192296454747179e+01 6.339517568838920170e+01 7.161636265888365882e-01 2.920042267710048489e-01 2.392518665989222484e+02 1.606419758669156428e+00 5.070949847699010249e+00 -9.698221022689823556e-01 1.511681979713263457e+00 1.093793915865381328e+00 3.987073878272136884e+00
